code,name,url
"Lecture - Seeing Red: The Flow of Words, the Statement of Bodies, and the Art of Menstruation",KMD-TEO-111,https://www.uib.no/emne/KMD-TEO-111
Reading/Discussion Seminar - Relational Spontaneity: Carolee Schneeman and the Borderless Body,KMD-TEO-110,https://www.uib.no/emne/KMD-TEO-110
Lecture - Matter out of Place: Abhorrence of the Lost Limit in the Thinking of Mary Douglas and Julia Kristeva,KMD-TEO-109,https://www.uib.no/emne/KMD-TEO-109
Reading/Discussion Seminar: A Way Beyond Narrative: Valie Export and Diana Thater in Resistance to Framing,KMD-TEO-108,https://www.uib.no/emne/KMD-TEO-108
Lecture: Outlines of The Margin: O`Doherty and Derrida on the Theory of the Frame and the Seeing of the Border,KMD-TEO-107,https://www.uib.no/emne/KMD-TEO-107
Reading/Discussion Seminar: Too Participate in the Image: Hito Steyerl and the Release of the Subject from Subjectivity,KMD-TEO-106,https://www.uib.no/emne/KMD-TEO-106
"Lecture: One Way or An Other: Luce Irigaray and Helene Cixious on the Other, the Body, and the Text",KMD-TEO-105,https://www.uib.no/emne/KMD-TEO-105
BA1 teori: Faglig skriving,KMD-TEO-104,https://www.uib.no/emne/KMD-TEO-104
BA1 teori: Pure Red Color...,KMD-TEO-103,https://www.uib.no/emne/KMD-TEO-103
BA1 teori: Protect me from what I want,KMD-TEO-102,https://www.uib.no/emne/KMD-TEO-102
BA1 teori: studietur (Veneziabiennalen),KMD-TEO-101,https://www.uib.no/emne/KMD-TEO-101
Mandagsforelesning,KMD-TEO-100,https://www.uib.no/emne/KMD-TEO-100
tekstil,KMD-TEK-220,https://www.uib.no/emne/KMD-TEK-220
Make a Mark,KMD-TEK-219,https://www.uib.no/emne/KMD-TEK-219
BUNKA-Studytrip Japan,KMD-TEK-218,https://www.uib.no/emne/KMD-TEK-218
Hva Hvis - å lage rom for kunstnerisk utforskning,KMD-TEK-217,https://www.uib.no/emne/KMD-TEK-217
Construction &amp; Context 2 - Digital Weaving,KMD-TEK-216,https://www.uib.no/emne/KMD-TEK-216
Textile Identity - TxID,KMD-TEK-215,https://www.uib.no/emne/KMD-TEK-215
Textile Lab 2,KMD-TEK-214,https://www.uib.no/emne/KMD-TEK-214
Digitale Verktøy,KMD-TEK-213,https://www.uib.no/emne/KMD-TEK-213
Construction &amp; Context 1,KMD-TEK-212,https://www.uib.no/emne/KMD-TEK-212
Tekstilt laboratorium 1,KMD-TEK-211,https://www.uib.no/emne/KMD-TEK-211
Prosess og metode: stofftrykk,KMD-TEK-210,https://www.uib.no/emne/KMD-TEK-210
Plantefarging,KMD-TEK-209,https://www.uib.no/emne/KMD-TEK-209
Tekstil: Making Sense - a day seminar,KMD-TEK-208,https://www.uib.no/emne/KMD-TEK-208
"Tekstil: Tekstile materialer, farging og trykking",KMD-TEK-207,https://www.uib.no/emne/KMD-TEK-207
Tekstil: Textile Lab 1,KMD-TEK-206,https://www.uib.no/emne/KMD-TEK-206
Tekstil: Talking about textiles / texts on textile,KMD-TEK-205,https://www.uib.no/emne/KMD-TEK-205
Kunst/Design: Light and Space,KMD-TEK-204,https://www.uib.no/emne/KMD-TEK-204
Tekstil: Process and Methods / Printmaking,KMD-TEK-203,https://www.uib.no/emne/KMD-TEK-203
Tekstil: Construction &amp; Context 1,KMD-TEK-202,https://www.uib.no/emne/KMD-TEK-202
Tekstil: Kjernekurs vev,KMD-TEK-201,https://www.uib.no/emne/KMD-TEK-201
BA 1 Textile Matters,KMD-TEK-108,https://www.uib.no/emne/KMD-TEK-108
"Textile Lab 2, It`s workshop time",KMD-TEK-106,https://www.uib.no/emne/KMD-TEK-106
Making Presence - day seminar,KMD-TEK-105,https://www.uib.no/emne/KMD-TEK-105
TxID - Textile identity,KMD-TEK-104,https://www.uib.no/emne/KMD-TEK-104
Construction and Context 2,KMD-TEK-103,https://www.uib.no/emne/KMD-TEK-103
Behind the curtain,KMD-TEK-102,https://www.uib.no/emne/KMD-TEK-102
BA1 tekstil: Making Matters,KMD-TEK-101,https://www.uib.no/emne/KMD-TEK-101
The Matter of Means and Mountains,KMD-SKU-209,https://www.uib.no/emne/KMD-SKU-209
3D Practice,KMD-SKU-206,https://www.uib.no/emne/KMD-SKU-206
Intro 1.0.1 - Additive manufacturing,KMD-SKU-205,https://www.uib.no/emne/KMD-SKU-205
Casting face two,KMD-SKU-204,https://www.uib.no/emne/KMD-SKU-204
Art in Urban Context: CITY/SUBURBIA?,KMD-SKU-203,https://www.uib.no/emne/KMD-SKU-203
From Replica to unica - Mould making,KMD-SKU-202,https://www.uib.no/emne/KMD-SKU-202
Art in Urban Context,KMD-SKU-201,https://www.uib.no/emne/KMD-SKU-201
BA 1 Reanimating the corpse,KMD-SKU-104,https://www.uib.no/emne/KMD-SKU-104
3-dimentional practice,KMD-SKU-103,https://www.uib.no/emne/KMD-SKU-103
Book launch &amp; Seminar: AIUC,KMD-SKU-101,https://www.uib.no/emne/KMD-SKU-101
"ROUTEMASTER: Curates, Paths of Desire",KMD-SKU-102,https://www.uib.no/emne/KMD-SKU-102
Form BA3 (møbel/rom),KMD-ROM-235,https://www.uib.no/emne/KMD-ROM-235
Visualization,KMD-ROM-301,https://www.uib.no/emne/KMD-ROM-301
Kurs i Archicad,KMD-ROM-234,https://www.uib.no/emne/KMD-ROM-234
Rom og virkemidler,KMD-ROM-233,https://www.uib.no/emne/KMD-ROM-233
BA2 Praksis,KMD-ROM-232,https://www.uib.no/emne/KMD-ROM-232
Farge/fargelaboratorium BA2,KMD-ROM-230,https://www.uib.no/emne/KMD-ROM-230
Form BA2 (møbel/rom),KMD-ROM-231,https://www.uib.no/emne/KMD-ROM-231
History of Design Theory and Practice,KMD-ROM-229,https://www.uib.no/emne/KMD-ROM-229
Fordypning møbel-/objektdesign og interiørarkitektur i offentlig miljø,KMD-ROM-227,https://www.uib.no/emne/KMD-ROM-227
Skrivekurs BAR2,KMD-ROM-228,https://www.uib.no/emne/KMD-ROM-228
Interiørarkitektur i offentlig miljø,KMD-ROM-226,https://www.uib.no/emne/KMD-ROM-226
"Design, metode og prosesser",KMD-ROM-225,https://www.uib.no/emne/KMD-ROM-225
Metamorfose - Temporært designlaboratorium,KMD-ROM-224,https://www.uib.no/emne/KMD-ROM-224
Faghistorie møbel/rom,KMD-ROM-223,https://www.uib.no/emne/KMD-ROM-223
Finse: Cold as Ice,KMD-ROM-219,https://www.uib.no/emne/KMD-ROM-219
Møbel/objekt/konsept,KMD-ROM-218,https://www.uib.no/emne/KMD-ROM-218
Milano,KMD-ROM-217,https://www.uib.no/emne/KMD-ROM-217
Figur i rom,KMD-ROM-216,https://www.uib.no/emne/KMD-ROM-216
Form: absolutt transformering,KMD-ROM-215,https://www.uib.no/emne/KMD-ROM-215
Ekstern praksis,KMD-ROM-214,https://www.uib.no/emne/KMD-ROM-214
Teoriprogram - Møbel/rom 2. år,KMD-ROM-213,https://www.uib.no/emne/KMD-ROM-213
Visualisering- rom/objekt,KMD-ROM-212,https://www.uib.no/emne/KMD-ROM-212
Industrirettet møbeldesign,KMD-ROM-211,https://www.uib.no/emne/KMD-ROM-211
Interiørarkitektur og visuell kommunikasjon i offentlig miljø,KMD-ROM-210,https://www.uib.no/emne/KMD-ROM-210
Lys og uterom,KMD-ROM-209,https://www.uib.no/emne/KMD-ROM-209
Material days,KMD-ROM-208,https://www.uib.no/emne/KMD-ROM-208
"Rom, arkitektur og opplevelse.",KMD-ROM-207,https://www.uib.no/emne/KMD-ROM-207
Lys som verktøy og uttrykk,KMD-ROM-206,https://www.uib.no/emne/KMD-ROM-206
Rom opplevelse og overlevelse. Det elastisk rommet.,KMD-ROM-204,https://www.uib.no/emne/KMD-ROM-204
Metoder og prosesser,KMD-ROM-203,https://www.uib.no/emne/KMD-ROM-203
Møbel/Objekt,KMD-ROM-202,https://www.uib.no/emne/KMD-ROM-202
Design: prosesser og metoder,KMD-ROM-201,https://www.uib.no/emne/KMD-ROM-201
Interaksjon workshop,KMD-ROM-124,https://www.uib.no/emne/KMD-ROM-124
FORM i prosess og i mange dimensjoner.,KMD-ROM-123,https://www.uib.no/emne/KMD-ROM-123
BAR1 Material Days,KMD-ROM-122,https://www.uib.no/emne/KMD-ROM-122
"Rom, bevegelse og virkemidler",KMD-ROM-121,https://www.uib.no/emne/KMD-ROM-121
Farge og collagemaleri,KMD-ROM-119,https://www.uib.no/emne/KMD-ROM-119
Form og farge i prosess,KMD-ROM-120,https://www.uib.no/emne/KMD-ROM-120
Romlige virkemidler/lys,KMD-ROM-115,https://www.uib.no/emne/KMD-ROM-115
Fagtegning hus og digital arbeidstegning,KMD-ROM-118,https://www.uib.no/emne/KMD-ROM-118
Objekt og konstruksjon,KMD-ROM-114,https://www.uib.no/emne/KMD-ROM-114
Akt,KMD-ROM-113,https://www.uib.no/emne/KMD-ROM-113
Form: transformeringsprosesser,KMD-ROM-112,https://www.uib.no/emne/KMD-ROM-112
Fagtegning/arbeidstegning,KMD-ROM-111,https://www.uib.no/emne/KMD-ROM-111
Ideal Village,KMD-ROM-110,https://www.uib.no/emne/KMD-ROM-110
Form og farge i prosess,KMD-ROM-108,https://www.uib.no/emne/KMD-ROM-108
3D digital tegning,KMD-ROM-109,https://www.uib.no/emne/KMD-ROM-109
Material days,KMD-ROM-107,https://www.uib.no/emne/KMD-ROM-107
Rom/object frihåndstegning,KMD-ROM-106,https://www.uib.no/emne/KMD-ROM-106
Experimentelle strukturer i tre,KMD-ROM-105,https://www.uib.no/emne/KMD-ROM-105
Lysfestival- Fjell festning,KMD-ROM-104,https://www.uib.no/emne/KMD-ROM-104
Ergonomi og mockup,KMD-ROM-103,https://www.uib.no/emne/KMD-ROM-103
Bærende konstruksjoner,KMD-ROM-102,https://www.uib.no/emne/KMD-ROM-102
Semestervurdering,KMD-ROM-101,https://www.uib.no/emne/KMD-ROM-101
Friday Faculty / Extreme Weather Station,KMD-PER-211,https://www.uib.no/emne/KMD-PER-211
"Slow Monsters, Fast Devices",KMD-PER-210,https://www.uib.no/emne/KMD-PER-210
Venezia public Space,KMD-PER-209,https://www.uib.no/emne/KMD-PER-209
Performance and participation,KMD-PER-208,https://www.uib.no/emne/KMD-PER-208
(Soma)tic Poetry Rituals,KMD-PER-207,https://www.uib.no/emne/KMD-PER-207
Sense-events,KMD-PER-206,https://www.uib.no/emne/KMD-PER-206
Circus in Situ,KMD-PER-205,https://www.uib.no/emne/KMD-PER-205
Art in the Age of Global Challenges,KMD-PER-204,https://www.uib.no/emne/KMD-PER-204
Moving bodies and interactivity,KMD-PER-203,https://www.uib.no/emne/KMD-PER-203
Performance: Circus Arena,KMD-PER-202,https://www.uib.no/emne/KMD-PER-202
Performance: Unfolding Words (Circus InSitu 3),KMD-PER-201,https://www.uib.no/emne/KMD-PER-201
Introduction to Performance,KMD-PER-106,https://www.uib.no/emne/KMD-PER-106
The Perception Machine Crisis Conglomerate - 4 entries into the methodology of synsmaskinen,KMD-PER-105,https://www.uib.no/emne/KMD-PER-105
JINOOS / Morning Has Broken,KMD-PER-104,https://www.uib.no/emne/KMD-PER-104
Manifestos and Masques,KMD-PER-103,https://www.uib.no/emne/KMD-PER-103
Mask Replica,KMD-PER-102,https://www.uib.no/emne/KMD-PER-102
what you say is what you mean!,KMD-PER-101,https://www.uib.no/emne/KMD-PER-101
Pedagogikk 2,KMDPED202,https://www.uib.no/emne/KMDPED202
Pedagogikk 1,KMDPED201,https://www.uib.no/emne/KMDPED201
Fragile Community Score,KMD-NYE-218,https://www.uib.no/emne/KMD-NYE-218
An excess of language - strategies for giving text an artistic body,KMD-NYE-217,https://www.uib.no/emne/KMD-NYE-217
PERFORMING WITH THE MACHINE - Interactive video projections and performance,KMD-NYE-215,https://www.uib.no/emne/KMD-NYE-215
Strategies in filmmaking,KMD-NYE-214,https://www.uib.no/emne/KMD-NYE-214
SCI-FI BINGE READING CLUB: - Theme: morphing biology,KMD-NYE-213,https://www.uib.no/emne/KMD-NYE-213
The Articulating Body,KMD-NYE-212,https://www.uib.no/emne/KMD-NYE-212
the Pirate Sound Lab,KMD-NYE-211,https://www.uib.no/emne/KMD-NYE-211
Anarchist Ashram,KMD-NYE-209,https://www.uib.no/emne/KMD-NYE-209
The Voice Seminar,KMD-NYE-208,https://www.uib.no/emne/KMD-NYE-208
A/V CLUB and Video studio,KMD-NYE-207,https://www.uib.no/emne/KMD-NYE-207
EDITING in TIME and SPACE,KMD-NYE-206,https://www.uib.no/emne/KMD-NYE-206
Nye media: Introduction to the sound studio,KMD-NYE-205,https://www.uib.no/emne/KMD-NYE-205
Nye Media: The Poetics Seminar,KMD-NYE-204,https://www.uib.no/emne/KMD-NYE-204
Nye media: Introduction to the video studio,KMD-NYE-203,https://www.uib.no/emne/KMD-NYE-203
Nye Media: Video (Editing and filming) - an introduction,KMD-NYE-202,https://www.uib.no/emne/KMD-NYE-202
Nye media: Exploring the Cut,KMD-NYE-201,https://www.uib.no/emne/KMD-NYE-201
"BA 1 EXPLORING VIDEO, SOUND AND INSTALLATION",KMD-NYE-105,https://www.uib.no/emne/KMD-NYE-105
The Pirate Sound Lab,KMD-NYE-104,https://www.uib.no/emne/KMD-NYE-104
LIGHT - Sculpting the video image,KMD-NYE-103,https://www.uib.no/emne/KMD-NYE-103
The Pirat Seminar,KMD-NYE-102,https://www.uib.no/emne/KMD-NYE-102
BA1 kurs: Moving Image - mapped out in space,KMD-NYE-101,https://www.uib.no/emne/KMD-NYE-101
Utveksling musikk 2 semestre,KMD-M-UTV2,https://www.uib.no/emne/KMD-M-UTV2
Utveksling musikk 1 semester,KMD-M-UTV1,https://www.uib.no/emne/KMD-M-UTV1
Painting Practice,KMD-MAL-217,https://www.uib.no/emne/KMD-MAL-217
Studietur til New York,KMD-MAL-212,https://www.uib.no/emne/KMD-MAL-212
Nomadic Structures,KMD-MAL-211,https://www.uib.no/emne/KMD-MAL-211
Painting 2- Pigments and Mediums,KMD-MAL-210,https://www.uib.no/emne/KMD-MAL-210
Painting 1- Supports Grounds,KMD-MAL-209,https://www.uib.no/emne/KMD-MAL-209
Painting Practice,KMD-MAL-208,https://www.uib.no/emne/KMD-MAL-208
Nomadic Structures,KMD-MAL-207,https://www.uib.no/emne/KMD-MAL-207
Maleri: Painting Practice IV,KMD-MAL-206,https://www.uib.no/emne/KMD-MAL-206
Maleri: Painting Practice II,KMD-MAL-204,https://www.uib.no/emne/KMD-MAL-204
Maleri: Painting Practice I,KMD-MAL-203,https://www.uib.no/emne/KMD-MAL-203
Maleri: Painting II,KMD-MAL-202,https://www.uib.no/emne/KMD-MAL-202
Maleri: Painting Practice III,KMD-MAL-205,https://www.uib.no/emne/KMD-MAL-205
Maleri: Painting I,KMD-MAL-201,https://www.uib.no/emne/KMD-MAL-201
Painting I,KMD-MAL-2,https://www.uib.no/emne/KMD-MAL-2
BA 1 Four week course,KMD-MAL-102,https://www.uib.no/emne/KMD-MAL-102
BA1 kurs: Descending Movements,KMD-MAL-101,https://www.uib.no/emne/KMD-MAL-101
Painting I,KMD-MAL-1,https://www.uib.no/emne/KMD-MAL-1
Theories and practices of Assembly,KMD-MAK-318,https://www.uib.no/emne/KMD-MAK-318
"Work, work, work, work (work) - labour and usefulness",KMD-MAK-317,https://www.uib.no/emne/KMD-MAK-317
Representation and responsibility,KMD-MAK-316,https://www.uib.no/emne/KMD-MAK-316
MAKU 3 Writing: Alena Alexandrova,KMD-MAK-314,https://www.uib.no/emne/KMD-MAK-314
MAKU 3 Writing: Espen Gleditsch,KMD-MAK-313,https://www.uib.no/emne/KMD-MAK-313
MAKU 1 Exhibition practice,KMD-MAK-311,https://www.uib.no/emne/KMD-MAK-311
Power and privilege - situated perspectives,KMD-MAK-315,https://www.uib.no/emne/KMD-MAK-315
MAKU teori: Alena Alexandrova,KMD-MAK-309,https://www.uib.no/emne/KMD-MAK-309
The Voice of the artist,KMD-MAK-310,https://www.uib.no/emne/KMD-MAK-310
MAKU 4 Exhibition practice,KMD-MAK-307,https://www.uib.no/emne/KMD-MAK-307
Group Critique,KMD-MAK-308,https://www.uib.no/emne/KMD-MAK-308
MAKU 3 Exhibition practice,KMD-MAK-312,https://www.uib.no/emne/KMD-MAK-312
MAKU 4 Writing: Daniela Cascella,KMD-MAK-306,https://www.uib.no/emne/KMD-MAK-306
MAKU 4 Writing: Espen Gleditsch,KMD-MAK-305,https://www.uib.no/emne/KMD-MAK-305
MAKU 4 Writing: Alena Alexandrova,KMD-MAK-304,https://www.uib.no/emne/KMD-MAK-304
MAKU 2 Writing: the voice of the artist,KMD-MAK-303,https://www.uib.no/emne/KMD-MAK-303
MAKU 2 Writing: Alena Alexandrova,KMD-MAK-302,https://www.uib.no/emne/KMD-MAK-302
Exhibition practice,KMD-MAK-301,https://www.uib.no/emne/KMD-MAK-301
Felles MA design 4. semester,KMD-MAD-4,https://www.uib.no/emne/KMD-MAD-4
Materials Workshop,KMD-MAD-356,https://www.uib.no/emne/KMD-MAD-356
Wood/Metal object development,KMD-MAD-355,https://www.uib.no/emne/KMD-MAD-355
Mock-up,KMD-MAD-354,https://www.uib.no/emne/KMD-MAD-354
Interaction Workshop,KMD-MAD-353,https://www.uib.no/emne/KMD-MAD-353
Market Communication and comprehensive communication,KMD-MAD-352,https://www.uib.no/emne/KMD-MAD-352
The story of your project,KMD-MAD-351,https://www.uib.no/emne/KMD-MAD-351
Spatial Analysis,KMD-MAD-350,https://www.uib.no/emne/KMD-MAD-350
Design Theory: Identity,KMD-MAD-349,https://www.uib.no/emne/KMD-MAD-349
Form Lab,KMD-MAD-348,https://www.uib.no/emne/KMD-MAD-348
Interaction Workshop,KMD-MAD-347,https://www.uib.no/emne/KMD-MAD-347
Design Research: The User Experience,KMD-MAD-346,https://www.uib.no/emne/KMD-MAD-346
Creative Welcome Week,KMD-MAD-343,https://www.uib.no/emne/KMD-MAD-343
Creative Business Development,KMD-MAD-342,https://www.uib.no/emne/KMD-MAD-342
Fellesprosjekt MAD1,KMD-MAD-341,https://www.uib.no/emne/KMD-MAD-341
Introduction to Design Research,KMD-MAD-344,https://www.uib.no/emne/KMD-MAD-344
BTO,KMD-MAD-340,https://www.uib.no/emne/KMD-MAD-340
"To research, to Iterate, to make form",KMD-MAD-336,https://www.uib.no/emne/KMD-MAD-336
MAD2 workshop BAD,KMD-MAD-339,https://www.uib.no/emne/KMD-MAD-339
INTERAKSJON,KMD-MAD-335,https://www.uib.no/emne/KMD-MAD-335
The story of your project,KMD-MAD-333,https://www.uib.no/emne/KMD-MAD-333
Essential Architecture,KMD-MAD-334,https://www.uib.no/emne/KMD-MAD-334
Curatorial/Mock up,KMD-MAD-331,https://www.uib.no/emne/KMD-MAD-331
Visual Presentation,KMD-MAD-330,https://www.uib.no/emne/KMD-MAD-330
Writing,KMD-MAD-328,https://www.uib.no/emne/KMD-MAD-328
Master Interiør vedr. sentral godkjenning,KMD-MAD-332,https://www.uib.no/emne/KMD-MAD-332
Power Subject,KMD-MAD-326,https://www.uib.no/emne/KMD-MAD-326
Field spesific workshops,KMD-MAD-327,https://www.uib.no/emne/KMD-MAD-327
Service Design,KMD-MAD-325,https://www.uib.no/emne/KMD-MAD-325
Storytelling in space,KMD-MAD-324,https://www.uib.no/emne/KMD-MAD-324
Fundamental problems related to design,KMD-MAD-329,https://www.uib.no/emne/KMD-MAD-329
Writing Therapy with individual guidance,KMD-MAD-323,https://www.uib.no/emne/KMD-MAD-323
Idea Generation/speculative design,KMD-MAD-321,https://www.uib.no/emne/KMD-MAD-321
Presentations of research project,KMD-MAD-320,https://www.uib.no/emne/KMD-MAD-320
Writing/research question,KMD-MAD-319,https://www.uib.no/emne/KMD-MAD-319
Study trajectory,KMD-MAD-315,https://www.uib.no/emne/KMD-MAD-315
Preproject,KMD-MAD-317,https://www.uib.no/emne/KMD-MAD-317
Power Object/Mapping,KMD-MAD-314,https://www.uib.no/emne/KMD-MAD-314
Holistic Communication,KMD-MAD-312,https://www.uib.no/emne/KMD-MAD-312
Communication theory,KMD-MAD-318,https://www.uib.no/emne/KMD-MAD-318
Preparation for professional life,KMD-MAD-311,https://www.uib.no/emne/KMD-MAD-311
Mock-up MAD 4,KMD-MAD-310,https://www.uib.no/emne/KMD-MAD-310
Visualisering,KMD-MAD-309,https://www.uib.no/emne/KMD-MAD-309
Inkluderende arkitektur - metoder for evaluering,KMD-MAD-308,https://www.uib.no/emne/KMD-MAD-308
Show and tell,KMD-MAD-313,https://www.uib.no/emne/KMD-MAD-313
Scenography and Spatial Design,KMD-MAD-307,https://www.uib.no/emne/KMD-MAD-307
Typographic Workshops,KMD-MAD-306,https://www.uib.no/emne/KMD-MAD-306
Cultural Analysis,KMD-MAD-305,https://www.uib.no/emne/KMD-MAD-305
Writing Course 2,KMD-MAD-304,https://www.uib.no/emne/KMD-MAD-304
Identity theory,KMD-MAD-301,https://www.uib.no/emne/KMD-MAD-301
Market Communication,KMD-MAD-302,https://www.uib.no/emne/KMD-MAD-302
Felles MA design 2. semester,KMD-MAD-2,https://www.uib.no/emne/KMD-MAD-2
Felles MA design 3. semester,KMD-MAD-3,https://www.uib.no/emne/KMD-MAD-3
Felles MA design 1. semester,KMD-MAD-1,https://www.uib.no/emne/KMD-MAD-1
Public Seminar by MA Curatorial Practice,KMD-KUR-300,https://www.uib.no/emne/KMD-KUR-300
Workshop time with guests,KMD-KER-210,https://www.uib.no/emne/KMD-KER-210
Alchemic Matter,KMD-KER-209,https://www.uib.no/emne/KMD-KER-209
Object Journeys,KMD-KER-208,https://www.uib.no/emne/KMD-KER-208
From replica to unica,KMD-KER-207,https://www.uib.no/emne/KMD-KER-207
Fire Raku,KMD-KER-206,https://www.uib.no/emne/KMD-KER-206
"By hand and tool: clay, process and mark making",KMD-KER-205,https://www.uib.no/emne/KMD-KER-205
Workshop with Blomgren,KMD-KER-204,https://www.uib.no/emne/KMD-KER-204
3D-practice,KMD-KER-203,https://www.uib.no/emne/KMD-KER-203
Keramikk og leire: Large format handbuilt clay,KMD-KER-202,https://www.uib.no/emne/KMD-KER-202
Karamikk og leire: Monumentality,KMD-KER-201,https://www.uib.no/emne/KMD-KER-201
"BA 1: CLAY: Experiments in building a knowing - doing, failing, thinking",KMD-KER-107,https://www.uib.no/emne/KMD-KER-107
BA 1 Material as Site,KMD-KER-106,https://www.uib.no/emne/KMD-KER-106
Malleable Construction- an extension of Clay and Ceramics techniques,KMD-KER-105,https://www.uib.no/emne/KMD-KER-105
Alchemic Matter,KMD-KER-104,https://www.uib.no/emne/KMD-KER-104
From replica to unicia - Carting and Mould making,KMD-KER-103,https://www.uib.no/emne/KMD-KER-103
Malleable seductress - Introduction to Clay and Ceramics,KMD-KER-102,https://www.uib.no/emne/KMD-KER-102
BA1 kurs: Material as Site,KMD-KER-101,https://www.uib.no/emne/KMD-KER-101
The Feminist School of Printmaking,KMD-GRA-212,https://www.uib.no/emne/KMD-GRA-212
PolarGraphics#2,KMD-GRA-211,https://www.uib.no/emne/KMD-GRA-211
Trykking,KMD-GRA-210,https://www.uib.no/emne/KMD-GRA-210
Lecture: The Dark Side of Printmaking,KMD-GRA-209,https://www.uib.no/emne/KMD-GRA-209
Artists as Independent Publishers,KMD-GRA-208,https://www.uib.no/emne/KMD-GRA-208
GRAPHIC ALHEMY WORKSHOP,KMD-GRA-207,https://www.uib.no/emne/KMD-GRA-207
Introduction into drypoint &amp; etching (metal prints),KMD-GRA-206,https://www.uib.no/emne/KMD-GRA-206
Workshop Time,KMD-GRA-205,https://www.uib.no/emne/KMD-GRA-205
Grafikk: KU-based workshop,KMD-GRA-204,https://www.uib.no/emne/KMD-GRA-204
Grafikk: Large Scale Woodcut,KMD-GRA-203,https://www.uib.no/emne/KMD-GRA-203
Grafikk: Intro into drypoint and etching (metall prints),KMD-GRA-202,https://www.uib.no/emne/KMD-GRA-202
Grafikk: Workshop time,KMD-GRA-201,https://www.uib.no/emne/KMD-GRA-201
Introduksjonskurs til Grafikk,KMD-GRA-102,https://www.uib.no/emne/KMD-GRA-102
BA1 kurs: Introduction into Printmaking,KMD-GRA-101,https://www.uib.no/emne/KMD-GRA-101
Photographic Archeologies II,KMD-FOT-208,https://www.uib.no/emne/KMD-FOT-208
"Solastalgia. Water, Desert, Vegetation",KMD-FOT-207,https://www.uib.no/emne/KMD-FOT-207
Photographic Archeologies 1,KMD-FOT-206,https://www.uib.no/emne/KMD-FOT-206
There are noises in the attic,KMD-FOT-205,https://www.uib.no/emne/KMD-FOT-205
Why Images?,KMD-FOT-204,https://www.uib.no/emne/KMD-FOT-204
Foto: the photography of a landscape at the beginning of time as we know it,KMD-FOT-203,https://www.uib.no/emne/KMD-FOT-203
Foto: How to make money: chapter 1,KMD-FOT-202,https://www.uib.no/emne/KMD-FOT-202
Foto: Why Images?,KMD-FOT-201,https://www.uib.no/emne/KMD-FOT-201
BA 1 Four Notions on Photography,KMD-FOT-102,https://www.uib.no/emne/KMD-FOT-102
BA1 kurs: Virkeligheten og fotografisk materialitet,KMD-FOT-101,https://www.uib.no/emne/KMD-FOT-101
Project Presentation,KMD-DES-316,https://www.uib.no/emne/KMD-DES-316
Design project-team,KMD-DES-318,https://www.uib.no/emne/KMD-DES-318
Introduction Course,KMD-DES-315,https://www.uib.no/emne/KMD-DES-315
Colour Strategies,KMD-DES-314,https://www.uib.no/emne/KMD-DES-314
Writing Course 3,KMD-DES-313,https://www.uib.no/emne/KMD-DES-313
Writing Course 1,KMD-DES-312,https://www.uib.no/emne/KMD-DES-312
Power Subject - Kick-off workshops,KMD-DES-311,https://www.uib.no/emne/KMD-DES-311
What is the story?,KMD-DES-310,https://www.uib.no/emne/KMD-DES-310
Fundamentals design issues,KMD-DES-309,https://www.uib.no/emne/KMD-DES-309
Qualitative Methods,KMD-DES-308,https://www.uib.no/emne/KMD-DES-308
"Power Object, Power Flow",KMD-DES-307,https://www.uib.no/emne/KMD-DES-307
Rethinking Memory Culture,KMD-DES-306,https://www.uib.no/emne/KMD-DES-306
Introduction to communication theory,KMD-DES-305,https://www.uib.no/emne/KMD-DES-305
Idea generator/Speculative Workshop,KMD-DES-304,https://www.uib.no/emne/KMD-DES-304
Design project - individual,KMD-DES-303,https://www.uib.no/emne/KMD-DES-303
Design management and service design,KMD-DES-302,https://www.uib.no/emne/KMD-DES-302
A new point of view,KMD-DES-301,https://www.uib.no/emne/KMD-DES-301
Tverrfaglig kurs,KMD-DES-213,https://www.uib.no/emne/KMD-DES-213
Professional practice,KMD-DES-212,https://www.uib.no/emne/KMD-DES-212
Selvstendig prosjektperiode,KMD-DES-211,https://www.uib.no/emne/KMD-DES-211
Samarbeidsprosjekt møbel/rom - viskom,KMD-DES-210,https://www.uib.no/emne/KMD-DES-210
Prosjektperiode 3. semester (viskom og møbel/rom),KMD-DES-209,https://www.uib.no/emne/KMD-DES-209
Skrivekurs BAD3,KMD-DES-208,https://www.uib.no/emne/KMD-DES-208
"Teoriprogram - BAR1/BAV1, første semester",KMD-DES-207,https://www.uib.no/emne/KMD-DES-207
Designhistorie,KMD-DES-206,https://www.uib.no/emne/KMD-DES-206
Skrivekurs BAD2,KMD-DES-205,https://www.uib.no/emne/KMD-DES-205
Skrivekurs,KMD-DES-204,https://www.uib.no/emne/KMD-DES-204
"Design, metoder &amp; Prosesser",KMD-DES-203,https://www.uib.no/emne/KMD-DES-203
Faghistorie møbel/rom og visuell kommunikasjon,KMD-DES-202,https://www.uib.no/emne/KMD-DES-202
Bauhaus Week,KMD-DES-120,https://www.uib.no/emne/KMD-DES-120
Introkurs,KMD-DES-119,https://www.uib.no/emne/KMD-DES-119
Skrivekurs BAD1,KMD-DES-111,https://www.uib.no/emne/KMD-DES-111
Designhistorie,KMD-DES-110,https://www.uib.no/emne/KMD-DES-110
Introkurs,KMD-DES-109,https://www.uib.no/emne/KMD-DES-109
